C,Consent Given,ID_Removed,19,Male,VLFI Score,13.875,Digit Experimental,31/03/2022 13:34,6,636,Practice,"176845 = ['1', '7', '8', '6', '4', '5'] = 4/6",0.666666667,10 seconds,Archer4,4,"856194 = ['8', '5', '6', '1', '9', '4'] = 6/6",1,5,5 seconds,Boomerang5,5,"285437 = ['2', '8', '5', '4', '3', '7'] = 6/6",1,5,5 seconds,Boxing5,5,"073182 = ['7', '0', '3', '1', '8', '2'] = 4/6",0.666666667,4,4 seconds,Bus3,3,"235096 = ['2', '3', '5', '0', '9', '6'] = 6/6",1,300,5 minutes,Dog3,3,"709356 = ['7', '0', '9', '3', '5', '6'] = 6/6",1,12,12 seconds,Sailor4,4,"725310 = ['7', '2', '5', '3', '1', '0'] = 6/6",1,43200,4 hours,0.944444445,"A man was waiting for a bus, checked his watch and got on when it arrived",3,A man on a boat sailing towards an island,4,A man throwing a ball for his dig and waiting for it to return,3,An archer hitting the bullseye,4,A boxer knocking out their opponent,5,A man throwing a boomerang and it returning and hitting him in the head,4,Goatee,3,none,2,whistled a song,206,603
B,Consent Given,ID_Removed,19,Female,VLFI Score,19.5,VPT Experimental,31/03/2022 16:04,18,728,Practice,"[3, 4, 8, 14, 15, 16, '-', '-', '-'] = 3/9",0.333333333, 10 seconds,Archer3,3,"[1, 2, 3, 4, 5, 6, 7, 8, 9] = 9/9",1,3, 3 seconds,Boomerang4,4,"[1, 2, 3, 4, 5, 6, 7, 8, 9] = 9/9",1,7, 7 seconds,Boxing4,4,"[1, 2, 3, 4, 5, 6, 7, 8, 9] = 9/9",1,15, 15 seconds,Bus5,5,"[1, 2, 3, 4, 5, 6, 7, 8, 9] = 9/9",1,120, 2 minutes,Dog5,5,"[1, 2, 4, 5, 6, 7, 8, 9, '-'] = 8/9",0.888888889,15, 15 seconds,Sailor3,3,"[1, 2, 3, 4, 5, 6, 7, 8, 9] = 9/9",1,3600, 1 hour,0.981481482,waiting for the bus,5,throwing a boomerang,4,throwing a ball for a dog,5,sailor trying to find land,3,boxing match,4,an archer shooting an arrow,3,checkered,2,3,moustache,283,whistle,631
C,Consent Given,ID_Removed,20,Female,VLFI Score,4.125,Corsi Experimental,31/03/2022 17:03,5,489,Practice,"['1', '2', '3', '4', '5'] = 5/5",1, 2 seconds,Archer4,4,"['3', '5', '2', '1', '4'] = 0/5",0,10, 10 seconds,Boomerang5,5,"['1', '3', '2', '4', '5'] = 3/5",0.6,180, 3 minutes,Boxing5,5,"['5', '2', '4', '1', '3'] = 1/5",0.2,180, 3 minutes,Bus3,3,"['1', '2', '3', '5', '4'] = 3/5",0.6,900, 15 minutes,Dog3,3,"['2', '1', '3', '4', '5'] = 3/5",0.6,60, 1 minute,Sailor4,4,"['2', '4', '3', '1', '5'] = 2/5",0.4,7200, 48 hours,0.4,"a man is waiting for a bus, he sees a lady running past and then the bus arrives",4,"a boxing match is taking place, one boxer makes 3 hits and knocks his opponent out",5,a man is waving to someone,3,"a man throws a boomerang, whilst the boomerang is in the air he listens to a song before the boomerang comes back and hits him in the head",5,"a man throwing ball to his dog, the dog fetches and returns it to the man",3,"a man is sailing out  to sea and is looking at his map, he manages to find the shore",3,3,stripes,whistled a song,a beard,2,no number,800
A,Consent Given,ID_Removed,19,Male,VLFI Score,1.75,Digit Experimental,01/04/2022 09:17,6,607,Practice,"165894 = ['1', '6', '5', '9', '8', '4'] = 4/6",0.666666667,15 seconds,Archer5,5,"874192 = ['8', '7', '4', '1', '9', '2'] = 6/6",1,5,5 seconds,Boomerang3,3,"925081 = ['9', '2', '5', '0', '8', '1'] = 6/6",1,10,10 seconds,Boxing3,3,"509427 = ['5', '0', '9', '4', '2', '7'] = 6/6",1,2,2 seconds,Bus4,4,"375984 = ['3', '7', '5', '9', '8', '4'] = 6/6",1,120,2 minutes,Dog4,4,"067184 = ['0', '6', '7', '1', '8', '4'] = 6/6",1,20,20 seconds,Sailor5,5,"617302 = ['6', '1', '7', '3', '0', '2'] = 6/6",1,3600,12 hours,1,archer firing a shot,5,boomerang came back and hit the thrower,4,dog playing fetch,4,boxing punch and ko,3,sailer on the sea and then finds land,4,man waiting at bus stop looking at watch then bus came,4,301,2,3,horizontal stripes,sing a song/whistle a song,long beard and mustache,554
C,Consent Given,ID_Removed,20,Female,VLFI Score,3.25,VPT Experimental,01/04/2022 09:59,12,570,Practice,"[1, 4, 6, 10, 11, '-'] = 3/6",0.5, 1 min,Archer4,4,"[1, 2, 3, 4, 5, '-'] = 5/6",0.833333333,5, 5 secs,Boomerang5,5,"[2, 3, 4, 5, 11, '-'] = 4/6",0.666666667,60, 1 min,Boxing5,5,"[1, 2, 3, 5, 6, 7] = 5/6",0.833333333,180, 3 mins,Bus3,3,"[1, 2, 3, 4, 5, 6] = 6/6",1,300, 5 min,Dog3,3,"[1, 2, 4, 5, 6, '-'] = 5/6",0.833333333,15, 15 secs,Sailor4,4,"[1, 3, 5, 6, 8, 12] = 4/6",0.666666667,120, 1 hour,0.805555556,shouting,2,throwing a sock,2,throwing a ball,2,waiting for the bus,3,boxing match,2,sailing ,2,3,beard,4,stripes,5,sing,520
A,Consent Given,ID_Removed,20,Female,VLFI Score,19.25,Corsi Experimental,01/04/2022 10:45,6,685,Practice,"['1', '2', '3', '5', '4', '6'] = 4/6",0.666666667, 2 minutes,Archer5,5,"['1', '2', '3', '4', '5', '6'] = 6/6",1,30, 30 seconds,Boomerang3,3,"['1', '2', '3', '4', '5', '6'] = 6/6",1,15, 15 seconds,Boxing3,3,"['1', '3', '2', '4', '5', '6'] = 4/6",0.666666667,30, 30 seconds,Bus4,4,"['1', '2', '3', '5', '4', '6'] = 4/6",0.666666667,60, 1 minute,Dog4,4,"['1', '3', '2', '5', '4', '6'] = 2/6",0.333333333,20, 20 seconds,Sailor5,5,"['1', '3', '5', '2', '4', '6'] = 2/6",0.333333333,172800, 2 hours,0.666666667,A man played fetch with a dog,3,A man was sailing on a boat,4,A man was doing archery ,4,A man was checking the time on his watch for the bus,4,Two men were having a boxing match ,3,A man was sleeping and waking up,3,Beard Stubble,Check his watch,Stripes ,2,24,4,681
B,Consent Given,ID_Removed,18,Female,VLFI Score,12.375,Digit Experimental,01/04/2022 11:33,4,380,Practice,"7245 = ['7', '4', '2', '0'] = 1/4",0.25,15 seconds,Archer3,3,"3862 = ['3', '8', '6', '2'] = 4/4",1,20,20 seconds,Boomerang4,4,"0623 = ['0', '6', '2', '3'] = 4/4",1,40,40 seconds,Boxing4,4,"6904 = ['6', '9', '0', '4'] = 4/4",1,25,25 seconds,Bus5,5,"4817 = ['4', '8', '1', '7'] = 4/4",1,600,10 minutes,Dog5,5,"9325 = ['9', '8', '3', '2'] = 1/4",0.25,45,45 seconds,Sailor3,3,"7234 = ['7', '2', '3', '4'] = 4/4",1,/,1 hour,0.875,"Two men were in a  boxing ring, one of the men punched the other and won the fight",4,there was a man with a whistle playing a sport. he was listening to music checking the time when the boomerang which was thrown in the first pannel hit his head,4,"there was a man looking at a map on a boat trying to see how long it would take him to get to where he wanted, in the end he got there",3,"there was a man waiting at the bus stop, he checked his watch several times and then when the bus arrived he got on",4,"there was a man who threw a ball for his dog, the dog ran for the ball and returned it",4,/,/,stripes,7,a beard and mustache,listen to music,one,8,612
/,Consent Given,ID_Removed,23,Male,VLFI Score,2.25,VPT Control,20/04/2022 09:46,22,753,/,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 11, '-'] = 10/11",0.909090909,/,/,/,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11] = 11/11",1,/,/,/,/,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11] = 11/11",1,/,/,/,/,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11] = 11/11",1,/,/,/,/,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11] = 11/11",1,/,/,/,/,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 22] = 10/11",0.909090909,/,/,/,/,"[1, 2, 3, 5, 6, 7, 8, 9, 11, 15, 21] = 9/11",0.818181818,/,/,0.954545455,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,181
/,Consent Given,ID_Removed,23,Male,VLFI Score,2.25,Corsi Control,20/04/2022 10:03,7,833,/,"['1', '2', '5', '4', '3', '6', '7'] = 5/7",0.714285714,/,/,/,"['1', '2', '3', '4', '5', '6', '7'] = 7/7",1,/,/,/,/,"['1', '2', '4', '3', '5', '6', '7'] = 5/7",0.714285714,/,/,/,/,"['1', '2', '3', '4', '5', '6', '7'] = 7/7",1,/,/,/,/,"['1', '4', '2', '3', '5', '6', '7'] = 4/7",0.571428571,/,/,/,/,"['1', '2', '3', '4', '5', '6', '7'] = 7/7",1,/,/,/,/,"['1', '2', '3', '4', '5', '6', '7'] = 7/7",1,/,/,0.880952381,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,240
/,Consent Given,ID_Removed,25,Male,VLFI Score,5,Digit Control,20/04/2022 10:43,7,665,/,"6927581 = ['6', '7', '2', '5', '9', '8', '1'] = 4/7",0.571428571,/,/,/,"5624017 = ['5', '2', '4', '6', '0', '1', '7'] = 4/7",0.571428571,/,/,/,/,"3826975 = ['3', '2', '4', '8', '9', '7', '5'] = 4/7",0.571428571,/,/,/,/,"3854016 = ['3', '8', '5', '4', '0', '1', '6'] = 7/7",1,/,/,/,/,"3427106 = ['3', '4', '2', '7', '1', '0', '6'] = 7/7",1,/,/,/,/,"8736019 = ['8', '7', '3', '6', '0', '1', '9'] = 7/7",1,/,/,/,/,"2045968 = ['2', '7', '3', '6', '9', '0', '8'] = 3/7",0.428571429,/,/,0.761904762,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,226
/,Consent Given,ID_Removed,19,Male,VLFI Score,5.25,Digit Control,20/04/2022 11:03,6,613,/,"975082 = ['9', '7', '5', '0', '2', ' '] = 4/6",0.666666667,/,/,/,"907145 = ['9', '0', '7', '1', '4', '5'] = 6/6",1,/,/,/,/,"526417 = ['5', '2', '6', '4', '1', '7'] = 6/6",1,/,/,/,/,"645981 = ['4', '5', '9', '8', '1', ' '] = 0/6",0,/,/,/,/,"974236 = ['9', '7', '4', '2', '3', '6'] = 6/6",1,/,/,/,/,"193826 = ['1', '9', '3', '2', '8', '6'] = 4/6",0.666666667,/,/,/,/,"432879 = ['4', '3', '2', '8', '7', '9'] = 6/6",1,/,/,0.777777778,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,215
/,Consent Given,ID_Removed,19,Male,VLFI Score,5.25,VPT Control,20/04/2022 11:18,16,672,/,"[1, 3, 5, 6, 7, 8, 9, '-'] = 6/8",0.75,/,/,/,"[1, 3, 4, 5, 6, 7, 8, 9] = 7/8",0.875,/,/,/,/,"[1, 2, 3, 4, 5, 6, 9, 10] = 6/8",0.75,/,/,/,/,"[1, 2, 3, 5, 6, 7, 8, 9] = 7/8",0.875,/,/,/,/,"[1, 2, 3, 4, 5, 6, 7, 8] = 8/8",1,/,/,/,/,"[1, 2, 3, 4, 5, 6, 7, 8] = 8/8",1,/,/,/,/,"[1, 2, 3, 4, 5, 6, 7, 8] = 8/8",1,/,/,0.916666667,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,196
/,Consent Given,ID_Removed,19,Female,VLFI Score,7.125,Corsi Control,20/04/2022 11:39,4,443,/,"['1', '2', '3', '4'] = 4/4",1,/,/,/,"['1', '2', '3', '4'] = 4/4",1,/,/,/,/,"['1', '2', '4', '3'] = 2/4",0.5,/,/,/,/,"['1', '2', '3', '4'] = 4/4",1,/,/,/,/,"['1', '2', '3', '4'] = 4/4",1,/,/,/,/,"['1', '2', '3', '4'] = 4/4",1,/,/,/,/,"['1', '2', '3', '4'] = 4/4",1,/,/,0.916666667,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,192
/,Consent Given,ID_Removed,19,Female,VLFI Score,3.125,Digit Control,20/04/2022 12:05,6,563,/,"321657 = ['3', '2', '1', '6', '5', '7'] = 6/6",1,/,/,/,"314052 = ['3', '1', '4', '0', '5', '2'] = 6/6",1,/,/,/,/,"421657 = ['4', '2', '1', '6', '5', '7'] = 6/6",1,/,/,/,/,"738021 = ['7', '3', '8', '0', '2', '1'] = 6/6",1,/,/,/,/,"862057 = ['8', '6', '0', '2', '5', '7'] = 4/6",0.666666667,/,/,/,/,"701346 = ['7', '0', '1', '3', '4', '6'] = 6/6",1,/,/,/,/,"591642 = ['5', '9', '1', '6', '4', '2'] = 6/6",1,/,/,0.944444445,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,223
/,Consent Given,ID_Removed,19,Female,VLFI Score,3.125,Corsi Control,20/04/2022 12:19,5,428,/,"['1', '2', '4', '5', '3'] = 2/5",0.4,/,/,/,"['1', '2', '3', '5', '4'] = 3/5",0.6,/,/,/,/,"['1', '2', '3', '4', '5'] = 5/5",1,/,/,/,/,"['1', '2', '3', '5', '4'] = 3/5",0.6,/,/,/,/,"['1', '2', '3', '4', '5'] = 5/5",1,/,/,/,/,"['4', '2', '5', '3', '1'] = 1/5",0.2,/,/,/,/,"['1', '2', '5', '3', '4'] = 2/5",0.4,/,/,0.633333333,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,197
/,Consent Given,ID_Removed,20,Male,VLFI Score,2,VPT Control,20/04/2022 12:38,22,938,/,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11] = 11/11",1,/,/,/,"[4, 6, 7, 8, 9, 10, 11, 12, 14, 18, '-'] = 7/11",0.636363636,/,/,/,/,"[2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 14] = 9/11",0.818181818,/,/,/,/,"[3, 4, 5, 6, 7, 8, 9, 11, 12, 14, 15] = 8/11",0.727272727,/,/,/,/,"[2, 4, 5, 6, 7, 8, 9, 10, 11, 14, 15] = 9/11",0.818181818,/,/,/,/,"[1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 14] = 10/11",0.909090909,/,/,/,/,"[1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12] = 10/11",0.909090909,/,/,0.803030303,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,254
/,Consent Given,ID_Removed,20,Male,VLFI Score,2,Digit Control,20/04/2022 12:59,6,643,/,"197680 = ['1', '9', '7', '6', '8', '0'] = 6/6",1,/,/,/,"361024 = ['3', '6', '1', '0', '2', '4'] = 6/6",1,/,/,/,/,"230567 = ['2', '3', '0', '5', '6', '7'] = 6/6",1,/,/,/,/,"863275 = ['8', '6', '3', '2', '4', '7'] = 4/6",0.666666667,/,/,/,/,"154270 = ['1', '5', '4', '2', '7', '0'] = 6/6",1,/,/,/,/,"605931 = ['6', '0', '5', '9', '3', '1'] = 6/6",1,/,/,/,/,"185706 = ['1', '8', '5', '7', '0', '6'] = 6/6",1,/,/,0.944444445,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,227
/,Consent Given,ID_Removed,18,Male,VLFI Score,4.25,Corsi Control,20/04/2022 13:33,6,726,/,"['2', '1', '3', '4', '5', '6'] = 4/6",0.666666667,/,/,/,"['1', '2', '3', '4', '5', '6'] = 6/6",1,/,/,/,/,"['1', '2', '3', '4', '5', '6'] = 6/6",1,/,/,/,/,"['1', '3', '2', '4', '5', '6'] = 4/6",0.666666667,/,/,/,/,"['1', '3', '2', '4', '5', '6'] = 4/6",0.666666667,/,/,/,/,"['1', '2', '3', '4', '5', '6'] = 6/6",1,/,/,/,/,"['2', '3', '1', '6', '5', '4'] = 1/6",0.166666667,/,/,0.75,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,213
/,Consent Given,ID_Removed,18,Female,VLFI Score,6,Corsi Control,20/04/2022 13:56,5,549,/,"['1', '2', '3', '4', '5'] = 5/5",1,/,/,/,"['1', '2', '3', '4', '5'] = 5/5",1,/,/,/,/,"['1', '2', '3', '4', '5'] = 5/5",1,/,/,/,/,"['1', '3', '2', '4', '5'] = 3/5",0.6,/,/,/,/,"['1', '2', '3', '4', '5'] = 5/5",1,/,/,/,/,"['1', '2', '3', '4', '5'] = 5/5",1,/,/,/,/,"['1', '2', '3', '4', '5'] = 5/5",1,/,/,0.933333333,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,198
/,Consent Given,ID_Removed,18,Female,VLFI Score,6,Digit Control,20/04/2022 14:09,4,434,/,"3709 = ['3', '7', '0', '9'] = 4/4",1,/,/,/,"4760 = ['7', '6', '0', ' '] = 0/4",0,/,/,/,/,"3745 = ['3', '7', '4', '5'] = 4/4",1,/,/,/,/,"7841 = ['7', '8', '4', '1'] = 4/4",1,/,/,/,/,"2354 = ['2', '8', '5', '4'] = 3/4",0.75,/,/,/,/,"5401 = ['5', '4', '0', '1'] = 4/4",1,/,/,/,/,"3168 = ['3', '1', '6', '8'] = 4/4",1,/,/,0.791666667,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,163
/,Consent Given,ID_Removed,19,Female,VLFI Score,12,Digit Control,20/04/2022 15:04,8,1004,/,"08625917 = ['0', '6', '5', '8', '2', '1', '7', ' '] = 1/8",0.125,/,/,/,"53684902 = ['5', '3', '6', '8', '4', '9', '0', '2'] = 8/8",1,/,/,/,/,"76239850 = ['7', '6', '5', '3', '2', '9', '8', '0'] = 4/8",0.5,/,/,/,/,"43615972 = ['4', '3', '6', '5', '2', '9', '8', '7'] = 4/8",0.5,/,/,/,/,"54082769 = ['5', '4', '0', '8', '2', '9', '7', '6'] = 5/8",0.625,/,/,/,/,"31750628 = ['3', '1', '7', '5', '0', '6', '2', '8'] = 8/8",1,/,/,/,/,"48916352 = ['4', '8', '9', '1', '6', '3', '5', '2'] = 8/8",1,/,/,0.770833333,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,277
/,Consent Given,ID_Removed,19,Female,VLFI Score,3.75,Corsi Control,20/04/2022 15:43,6,668,/,"['1', '2', '3', '4', '6', '5'] = 4/6",0.666666667,/,/,/,"['1', '2', '3', '4', '5', '6'] = 6/6",1,/,/,/,/,"['1', '2', '3', '4', '5', '6'] = 6/6",1,/,/,/,/,"['1', '2', '6', '5', '3', '4'] = 2/6",0.333333333,/,/,/,/,"['1', '2', '3', '4', '5', '6'] = 6/6",1,/,/,/,/,"['1', '2', '3', '4', '5', '6'] = 6/6",1,/,/,/,/,"['3', '2', '1', '4', '5', '6'] = 4/6",0.666666667,/,/,0.833333333,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,235
/,Consent Given,ID_Removed,19,Female,VLFI Score,3.75,VPT Control,20/04/2022 15:59,16,560,/,"[1, 2, 3, 4, 5, 6, 7, 8] = 8/8",1,/,/,/,"[1, 2, 3, 4, 5, 6, 7, 8] = 8/8",1,/,/,/,/,"[1, 2, 3, 4, 5, 6, 7, 8] = 8/8",1,/,/,/,/,"[1, 2, 3, 4, 5, 6, 7, 8] = 8/8",1,/,/,/,/,"[1, 2, 3, 4, 5, 6, 7, 8] = 8/8",1,/,/,/,/,"[1, 2, 3, 4, 5, 6, 7, 8] = 8/8",1,/,/,/,/,"[1, 2, 3, 4, 5, 6, 7, 8] = 8/8",1,/,/,1,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,167
/,Consent Given,ID_Removed,19,Female,VLFI Score,11.625,Digit Control,21/04/2022 10:33,5,511,/,"15347 = ['1', '5', '4', '3', '7'] = 3/5",0.6,/,/,/,"19385 = ['1', '9', '3', '8', '5'] = 5/5",1,/,/,/,/,"20439 = ['2', '0', '4', '3', '9'] = 5/5",1,/,/,/,/,"82461 = ['8', '4', '2', '6', '1'] = 3/5",0.6,/,/,/,/,"81069 = ['8', '1', '0', '6', '9'] = 5/5",1,/,/,/,/,"29356 = ['2', '9', '3', '5', '6'] = 5/5",1,/,/,/,/,"49806 = ['4', '9', '8', '0', '6'] = 5/5",1,/,/,0.933333333,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,209
/,Consent Given,ID_Removed,19,Female,VLFI Score,11.625,Corsi Control,21/04/2022 10:46,4,373,/,"['1', '2', '3', '4'] = 4/4",1,/,/,/,"['1', '2', '3', '4'] = 4/4",1,/,/,/,/,"['1', '2', '3', '4'] = 4/4",1,/,/,/,/,"['1', '2', '3', '4'] = 4/4",1,/,/,/,/,"['1', '2', '3', '4'] = 4/4",1,/,/,/,/,"['1', '4', '3', '2'] = 2/4",0.5,/,/,/,/,"['1', '2', '3', '4'] = 4/4",1,/,/,0.916666667,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,168
/,Consent Given,ID_Removed,19,Female,VLFI Score,7.75,VPT Control,21/04/2022 11:16,8,284,/,"[1, 2, 3, 4] = 4/4",1,/,/,/,"[1, 2, 3, 4] = 4/4",1,/,/,/,/,"[1, 2, 3, 4] = 4/4",1,/,/,/,/,"[1, 2, 3, 4] = 4/4",1,/,/,/,/,"[1, 2, 3, 4] = 4/4",1,/,/,/,/,"[1, 2, 3, 4] = 4/4",1,/,/,/,/,"[2, 3, 4, 5] = 3/4",0.75,/,/,0.958333333,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,139
/,Consent Given,ID_Removed,20,Female,VLFI Score,2.125,VPT Control,21/04/2022 11:39,16,452,/,"[1, 2, 4, 5, 6, 7, 8, '-'] = 7/8",0.875,/,/,/,"[1, 2, 3, 4, 5, 6, 7, 11] = 7/8",0.875,/,/,/,/,"[1, 2, 3, 4, 5, 8, 10, 11] = 6/8",0.75,/,/,/,/,"[1, 2, 3, 4, 5, 6, 7, 8] = 8/8",1,/,/,/,/,"[1, 2, 3, 4, 5, 6, 7, 8] = 8/8",1,/,/,/,/,"[2, 3, 4, 5, 6, 7, 8, 10] = 7/8",0.875,/,/,/,/,"[1, 2, 3, 4, 5, 6, 7, 8] = 8/8",1,/,/,0.916666667,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,180
/,Consent Given,ID_Removed,20,Female,VLFI Score,2.125,Corsi Control,21/04/2022 11:50,6,492,/,"['1', '2', '3', '4', '5', '6'] = 6/6",1,/,/,/,"['1', '2', '3', '4', '6', '5'] = 4/6",0.666666667,/,/,/,/,"['1', '2', '4', '3', '6', '5'] = 2/6",0.333333333,/,/,/,/,"['1', '2', '3', '4', '5', '6'] = 6/6",1,/,/,/,/,"['1', '2', '3', '4', '5', '6'] = 6/6",1,/,/,/,/,"['1', '2', '3', '4', '5', '6'] = 6/6",1,/,/,/,/,"['1', '2', '3', '4', '6', '5'] = 4/6",0.666666667,/,/,0.777777778,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,213
/,Consent Given,ID_Removed,20,Male,VLFI Score,2.125,Corsi Control,21/04/2022 12:08,6,574,/,"['1', '2', '3', '4', '5', '6'] = 6/6",1,/,/,/,"['2', '3', '1', '4', '5', '6'] = 3/6",0.5,/,/,/,/,"['1', '2', '3', '4', '5', '6'] = 6/6",1,/,/,/,/,"['1', '2', '3', '4', '5', '6'] = 6/6",1,/,/,/,/,"['1', '2', '3', '4', '5', '6'] = 6/6",1,/,/,/,/,"['1', '2', '3', '4', '5', '6'] = 6/6",1,/,/,/,/,"['1', '2', '3', '4', '5', '6'] = 6/6",1,/,/,0.916666667,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,205
/,Consent Given,ID_Removed,20,Male,VLFI Score,2.125,Digit Control,21/04/2022 12:22,6,438,/,"369041 = ['3', '6', '9', '0', '4', '1'] = 6/6",1,/,/,/,"082697 = ['0', '8', '2', '6', '9', '7'] = 6/6",1,/,/,/,/,"038157 = ['0', '8', '3', '1', '5', '7'] = 4/6",0.666666667,/,/,/,/,"657298 = ['0', '6', '5', '7', '2', '9'] = 0/6",0,/,/,/,/,"071356 = ['0', '7', '1', '3', '5', '6'] = 6/6",1,/,/,/,/,"780591 = ['7', '8', '0', '5', '9', '1'] = 6/6",1,/,/,/,/,"129305 = ['1', '2', '9', '3', '0', '5'] = 6/6",1,/,/,0.777777778,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,204
/,Consent Given,ID_Removed,21,Female,VLFI Score,2.25,VPT Control,21/04/2022 12:56,12,406,/,"[1, 2, 3, 4, 5, 6] = 6/6",1,/,/,/,"[1, 2, 3, 4, 5, 6] = 6/6",1,/,/,/,/,"[1, 2, 3, 4, 5, 6] = 6/6",1,/,/,/,/,"[1, 2, 3, 4, 5, 6] = 6/6",1,/,/,/,/,"[1, 2, 3, 4, 5, 6] = 6/6",1,/,/,/,/,"[1, 2, 3, 4, 5, 6] = 6/6",1,/,/,/,/,"[1, 2, 3, 4, 5, 6] = 6/6",1,/,/,1,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,132
/,Consent Given,ID_Removed,18,Female,VLFI Score,2,Corsi Control,21/04/2022 13:11,6,489,/,"['1', '2', '3', '4', '5', '6'] = 6/6",1,/,/,/,"['2', '1', '3', '5', '6', '4'] = 1/6",0.166666667,/,/,/,/,"['1', '3', '4', '2', '5', '6'] = 3/6",0.5,/,/,/,/,"['1', '2', '3', '4', '5', '6'] = 6/6",1,/,/,/,/,"['1', '2', '3', '4', '5', '6'] = 6/6",1,/,/,/,/,"['1', '3', '2', '5', '6', '4'] = 1/6",0.166666667,/,/,/,/,"['1', '2', '3', '4', '5', '6'] = 6/6",1,/,/,0.638888889,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,194
/,Consent Given,ID_Removed,18,Female,VLFI Score,2,VPT Control,21/04/2022 13:23,18,503,/,"[1, 2, 3, 4, 5, 6, 7, 8, 9] = 9/9",1,/,/,/,"[1, 2, 3, 4, 5, 6, 7, 8, 9] = 9/9",1,/,/,/,/,"[1, 2, 3, 4, 5, 6, 7, 8, '-'] = 8/9",0.888888889,/,/,/,/,"[1, 2, 3, 4, 5, 6, 7, 8, 9] = 9/9",1,/,/,/,/,"[1, 2, 3, 4, 5, 6, 7, 8, 9] = 9/9",1,/,/,/,/,"[2, 3, 4, 5, 6, 7, 8, 9, 14] = 8/9",0.888888889,/,/,/,/,"[1, 2, 3, 4, 5, 6, 7, 8, 9] = 9/9",1,/,/,0.962962963,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,148
/,Consent Given,ID_Removed,18,Female,VLFI Score,6,Digit Control,21/04/2022 14:06,7,667,/,"5783204 = ['5', '7', '8', '3', '2', '0', '4'] = 7/7",1,/,/,/,"6347180 = ['6', '3', '4', '7', '6', '8', '0'] = 6/7",0.857142857,/,/,/,/,"5426897 = ['5', '4', '2', '6', '8', '9', '7'] = 7/7",1,/,/,/,/,"0476193 = ['0', '4', '7', '6', '1', '9', '3'] = 7/7",1,/,/,/,/,"7890231 = ['7', '8', '9', '0', '2', '3', '1'] = 7/7",1,/,/,/,/,"0397258 = ['0', '3', '9', '7', '2', '5', '8'] = 7/7",1,/,/,/,/,"9570214 = ['9', '5', '7', '0', '2', '1', '4'] = 7/7",1,/,/,0.976190476,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,222
